Model;Query;Result;Verification Time;Memory Usage;Discovered States;Explored States;Stored States;Query Property;Extra Tokens;Verification Method;Symmetry;Search Order;Approximation Method;Approximation Constant
Palmetto.tapn;LoopFree;Satisfied;0.026 s;N/A;6;3;5;AG P0_visited.P0_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Palmetto.tapn;All3;Satisfied;0.032 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P24 >= 1) and (P12_visited.P12_visited >= 1 or Routings.P24 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Peer1.tapn;Reach_P14;Satisfied;0.033 s;N/A;6;3;5;AG (!(deadlock) or Routings.P14 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Peer1.tapn;Waypoint_P3_visited;Satisfied;0.031 s;N/A;6;3;5;AG (P3_visited.P3_visited >= 1 or Routings.P14 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Peer1.tapn;LoopFree;Satisfied;0.032 s;N/A;6;3;5;AG P0_visited.P0_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Peer1.tapn;All3;Satisfied;0.042 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P14 >= 1) and (P3_visited.P3_visited >= 1 or Routings.P14 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Pern.tapn;Reach_P126;Satisfied;0.037 s;N/A;8;3;7;AG (!(deadlock) or Routings.P126 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Pern.tapn;Waypoint_P60_visited;Satisfied;0.036 s;N/A;8;3;7;AG (P60_visited.P60_visited >= 1 or Routings.P126 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Pern.tapn;LoopFree;Satisfied;0.029 s;N/A;8;3;7;AG P10_visited.P10_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Pern.tapn;All3;Satisfied;0.027 s;N/A;8;3;7;AG ((!(deadlock) or Routings.P126 >= 1) and (P60_visited.P60_visited >= 1 or Routings.P126 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
PionierL1.tapn;Reach_P35;Satisfied;0.028 s;N/A;7;3;6;AG (!(deadlock) or Routings.P35 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
PionierL1.tapn;Waypoint_P34_visited;Satisfied;0.026 s;N/A;7;3;6;AG (P34_visited.P34_visited >= 1 or Routings.P35 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
PionierL1.tapn;LoopFree;Satisfied;0.026 s;N/A;7;3;6;AG P0_visited.P0_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
PionierL1.tapn;All3;Satisfied;0.03 s;N/A;7;3;6;AG ((!(deadlock) or Routings.P35 >= 1) and (P34_visited.P34_visited >= 1 or Routings.P35 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
PionierL3.tapn;Reach_P36;Satisfied;0.021 s;N/A;6;3;5;AG (!(deadlock) or Routings.P36 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
PionierL3.tapn;Waypoint_P34_visited;Satisfied;0.026 s;N/A;6;3;5;AG (P34_visited.P34_visited >= 1 or Routings.P36 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
PionierL3.tapn;LoopFree;Satisfied;0.022 s;N/A;6;3;5;AG P0_visited.P0_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
PionierL3.tapn;All3;Satisfied;0.025 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P36 >= 1) and (P34_visited.P34_visited >= 1 or Routings.P36 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Quest.tapn;Reach_P18;Satisfied;0.026 s;N/A;8;3;7;AG (!(deadlock) or Routings.P18 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Quest.tapn;Waypoint_P16_visited;Satisfied;0.028 s;N/A;8;3;7;AG (P16_visited.P16_visited >= 1 or Routings.P18 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Quest.tapn;LoopFree;Satisfied;0.026 s;N/A;8;3;7;AG P1_visited.P1_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Quest.tapn;All3;Satisfied;0.027 s;N/A;8;3;7;AG ((!(deadlock) or Routings.P18 >= 1) and (P16_visited.P16_visited >= 1 or Routings.P18 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
RedBestel.tapn;Reach_P59;Satisfied;0.021 s;N/A;6;3;5;AG (!(deadlock) or Routings.P59 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
RedBestel.tapn;Waypoint_P19_visited;Satisfied;0.021 s;N/A;6;3;5;AG (P19_visited.P19_visited >= 1 or Routings.P59 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
RedBestel.tapn;LoopFree;Satisfied;0.025 s;N/A;6;3;5;AG P14_visited.P14_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
RedBestel.tapn;All3;Satisfied;0.021 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P59 >= 1) and (P19_visited.P19_visited >= 1 or Routings.P59 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Rediris.tapn;Reach_P18;Satisfied;0.026 s;N/A;8;3;7;AG (!(deadlock) or Routings.P18 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Rediris.tapn;Waypoint_P8_visited;Satisfied;0.027 s;N/A;8;3;7;AG (P8_visited.P8_visited >= 1 or Routings.P18 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Rediris.tapn;LoopFree;Satisfied;0.026 s;N/A;8;3;7;AG P4_visited.P4_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Rediris.tapn;All3;Satisfied;0.026 s;N/A;8;3;7;AG ((!(deadlock) or Routings.P18 >= 1) and (P8_visited.P8_visited >= 1 or Routings.P18 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2001.tapn;Reach_P17;Satisfied;0.03 s;N/A;8;3;7;AG (!(deadlock) or Routings.P17 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2001.tapn;Waypoint_P5_visited;Satisfied;0.025 s;N/A;8;3;7;AG (P5_visited.P5_visited >= 1 or Routings.P17 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2001.tapn;LoopFree;Satisfied;0.022 s;N/A;8;3;7;AG P4_visited.P4_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2001.tapn;All3;Satisfied;0.025 s;N/A;8;3;7;AG ((!(deadlock) or Routings.P17 >= 1) and (P5_visited.P5_visited >= 1 or Routings.P17 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2004.tapn;Reach_P19;Satisfied;0.027 s;N/A;6;3;5;AG (!(deadlock) or Routings.P19 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2004.tapn;Waypoint_P1_visited;Satisfied;0.022 s;N/A;6;3;5;AG (P1_visited.P1_visited >= 1 or Routings.P19 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2004.tapn;LoopFree;Satisfied;0.021 s;N/A;6;3;5;AG P0_visited.P0_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2004.tapn;All3;Satisfied;0.025 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P19 >= 1) and (P1_visited.P1_visited >= 1 or Routings.P19 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2006.tapn;Reach_P32;Satisfied;0.026 s;N/A;6;3;5;AG (!(deadlock) or Routings.P32 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2006.tapn;Waypoint_P6_visited;Satisfied;0.03 s;N/A;6;3;5;AG (P6_visited.P6_visited >= 1 or Routings.P32 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2006.tapn;LoopFree;Satisfied;0.026 s;N/A;6;3;5;AG P0_visited.P0_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2006.tapn;All3;Satisfied;0.028 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P32 >= 1) and (P6_visited.P6_visited >= 1 or Routings.P32 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2008.tapn;Reach_P32;Satisfied;0.027 s;N/A;6;3;5;AG (!(deadlock) or Routings.P32 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2008.tapn;Waypoint_P6_visited;Satisfied;0.026 s;N/A;6;3;5;AG (P6_visited.P6_visited >= 1 or Routings.P32 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2008.tapn;LoopFree;Satisfied;0.03 s;N/A;6;3;5;AG P0_visited.P0_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2008.tapn;All3;Satisfied;0.027 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P32 >= 1) and (P6_visited.P6_visited >= 1 or Routings.P32 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2010.tapn;Reach_P42;Satisfied;0.027 s;N/A;6;3;5;AG (!(deadlock) or Routings.P42 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2010.tapn;Waypoint_P32_visited;Satisfied;0.03 s;N/A;6;3;5;AG (P32_visited.P32_visited >= 1 or Routings.P42 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2010.tapn;LoopFree;Satisfied;0.028 s;N/A;6;3;5;AG P0_visited.P0_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Renater2010.tapn;All3;Satisfied;0.031 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P42 >= 1) and (P32_visited.P32_visited >= 1 or Routings.P42 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Restena.tapn;Reach_P11;Satisfied;0.029 s;N/A;7;3;6;AG (!(deadlock) or Routings.P11 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Restena.tapn;Waypoint_P10_visited;Satisfied;0.027 s;N/A;7;3;6;AG (P10_visited.P10_visited >= 1 or Routings.P11 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Restena.tapn;LoopFree;Satisfied;0.023 s;N/A;7;3;6;AG P2_visited.P2_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Restena.tapn;All3;Satisfied;0.025 s;N/A;7;3;6;AG ((!(deadlock) or Routings.P11 >= 1) and (P10_visited.P10_visited >= 1 or Routings.P11 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Rhnet.tapn;Reach_P15;Satisfied;0.03 s;N/A;6;3;5;AG (!(deadlock) or Routings.P15 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Rhnet.tapn;Waypoint_P11_visited;Satisfied;0.025 s;N/A;6;3;5;AG (P11_visited.P11_visited >= 1 or Routings.P15 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Rhnet.tapn;LoopFree;Satisfied;0.022 s;N/A;6;3;5;AG P5_visited.P5_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Rhnet.tapn;All3;Satisfied;0.026 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P15 >= 1) and (P11_visited.P11_visited >= 1 or Routings.P15 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Rnp.tapn;Reach_P23;Satisfied;0.03 s;N/A;8;3;7;AG (!(deadlock) or Routings.P23 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Rnp.tapn;Waypoint_P16_visited;Satisfied;0.026 s;N/A;8;3;7;AG (P16_visited.P16_visited >= 1 or Routings.P23 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Rnp.tapn;LoopFree;Satisfied;0.021 s;N/A;8;3;7;AG P4_visited.P4_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Rnp.tapn;All3;Satisfied;0.026 s;N/A;8;3;7;AG ((!(deadlock) or Routings.P23 >= 1) and (P16_visited.P16_visited >= 1 or Routings.P23 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Roedunet.tapn;Reach_P41;Satisfied;0.026 s;N/A;6;3;5;AG (!(deadlock) or Routings.P41 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Roedunet.tapn;Waypoint_P40_visited;Satisfied;0.025 s;N/A;6;3;5;AG (P40_visited.P40_visited >= 1 or Routings.P41 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Roedunet.tapn;LoopFree;Satisfied;0.022 s;N/A;6;3;5;AG P0_visited.P0_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Roedunet.tapn;All3;Satisfied;0.026 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P41 >= 1) and (P40_visited.P40_visited >= 1 or Routings.P41 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Shentel.tapn;Reach_P24;Satisfied;0.026 s;N/A;6;3;5;AG (!(deadlock) or Routings.P24 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Shentel.tapn;Waypoint_P20_visited;Satisfied;0.025 s;N/A;6;3;5;AG (P20_visited.P20_visited >= 1 or Routings.P24 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Shentel.tapn;LoopFree;Satisfied;0.021 s;N/A;6;3;5;AG P2_visited.P2_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Shentel.tapn;All3;Satisfied;0.025 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P24 >= 1) and (P20_visited.P20_visited >= 1 or Routings.P24 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Sprint.tapn;Reach_P10;Satisfied;0.026 s;N/A;7;3;6;AG (!(deadlock) or Routings.P10 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Sprint.tapn;Waypoint_P4_visited;Satisfied;0.021 s;N/A;7;3;6;AG (P4_visited.P4_visited >= 1 or Routings.P10 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Sprint.tapn;LoopFree;Satisfied;0.022 s;N/A;7;3;6;AG P0_visited.P0_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Sprint.tapn;All3;Satisfied;0.022 s;N/A;7;3;6;AG ((!(deadlock) or Routings.P10 >= 1) and (P4_visited.P4_visited >= 1 or Routings.P10 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Sunet.tapn;Reach_P25;Satisfied;0.031 s;N/A;6;3;5;AG (!(deadlock) or Routings.P25 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Sunet.tapn;Waypoint_P19_visited;Satisfied;0.026 s;N/A;6;3;5;AG (P19_visited.P19_visited >= 1 or Routings.P25 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Sunet.tapn;LoopFree;Satisfied;0.023 s;N/A;6;3;5;AG P18_visited.P18_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Sunet.tapn;All3;Satisfied;0.027 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P25 >= 1) and (P19_visited.P19_visited >= 1 or Routings.P25 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Surfnet.tapn;Reach_P39;Satisfied;0.028 s;N/A;11;3;10;AG (!(deadlock) or Routings.P39 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Surfnet.tapn;Waypoint_P38_visited;Satisfied;0.034 s;N/A;11;3;10;AG (P38_visited.P38_visited >= 1 or Routings.P39 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Surfnet.tapn;LoopFree;Satisfied;0.034 s;N/A;11;3;10;AG P13_visited.P13_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Surfnet.tapn;All3;Satisfied;0.037 s;N/A;11;3;10;AG ((!(deadlock) or Routings.P39 >= 1) and (P38_visited.P38_visited >= 1 or Routings.P39 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Switch.tapn;Reach_P71;Satisfied;0.03 s;N/A;6;3;5;AG (!(deadlock) or Routings.P71 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Switch.tapn;Waypoint_P65_visited;Satisfied;0.027 s;N/A;6;3;5;AG (P65_visited.P65_visited >= 1 or Routings.P71 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Switch.tapn;LoopFree;Satisfied;0.022 s;N/A;6;3;5;AG P23_visited.P23_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Switch.tapn;All3;Satisfied;0.025 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P71 >= 1) and (P65_visited.P65_visited >= 1 or Routings.P71 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
SwitchL3.tapn;Reach_P38;Satisfied;0.027 s;N/A;7;3;6;AG (!(deadlock) or Routings.P38 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
SwitchL3.tapn;Waypoint_P2_visited;Satisfied;0.029 s;N/A;7;3;6;AG (P2_visited.P2_visited >= 1 or Routings.P38 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
SwitchL3.tapn;LoopFree;Satisfied;0.026 s;N/A;7;3;6;AG P1_visited.P1_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
SwitchL3.tapn;All3;Satisfied;0.029 s;N/A;7;3;6;AG ((!(deadlock) or Routings.P38 >= 1) and (P2_visited.P2_visited >= 1 or Routings.P38 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
TataNld.tapn;Reach_P128;Satisfied;0.03 s;N/A;8;3;7;AG (!(deadlock) or Routings.P128 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
TataNld.tapn;Waypoint_P34_visited;Satisfied;0.029 s;N/A;8;3;7;AG (P34_visited.P34_visited >= 1 or Routings.P128 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
TataNld.tapn;LoopFree;Satisfied;0.026 s;N/A;8;3;7;AG P11_visited.P11_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
TataNld.tapn;All3;Satisfied;0.031 s;N/A;8;3;7;AG ((!(deadlock) or Routings.P128 >= 1) and (P34_visited.P34_visited >= 1 or Routings.P128 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Tinet.tapn;Reach_P42;Satisfied;0.027 s;N/A;6;3;5;AG (!(deadlock) or Routings.P42 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Tinet.tapn;Waypoint_P34_visited;Satisfied;0.029 s;N/A;6;3;5;AG (P34_visited.P34_visited >= 1 or Routings.P42 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Tinet.tapn;LoopFree;Satisfied;0.028 s;N/A;6;3;5;AG P14_visited.P14_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Tinet.tapn;All3;Satisfied;0.034 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P42 >= 1) and (P34_visited.P34_visited >= 1 or Routings.P42 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
TLex.tapn;Reach_P11;Satisfied;0.022 s;N/A;6;3;5;AG (!(deadlock) or Routings.P11 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
TLex.tapn;Waypoint_P3_visited;Satisfied;0.022 s;N/A;6;3;5;AG (P3_visited.P3_visited >= 1 or Routings.P11 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
TLex.tapn;LoopFree;Satisfied;0.022 s;N/A;6;3;5;AG P0_visited.P0_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
TLex.tapn;All3;Satisfied;0.025 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P11 >= 1) and (P3_visited.P3_visited >= 1 or Routings.P11 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Tw.tapn;Reach_P75;Satisfied;0.03 s;N/A;7;3;6;AG (!(deadlock) or Routings.P75 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Tw.tapn;Waypoint_P37_visited;Satisfied;0.029 s;N/A;7;3;6;AG (P37_visited.P37_visited >= 1 or Routings.P75 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Tw.tapn;LoopFree;Satisfied;0.027 s;N/A;7;3;6;AG P18_visited.P18_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Tw.tapn;All3;Satisfied;0.032 s;N/A;7;3;6;AG ((!(deadlock) or Routings.P75 >= 1) and (P37_visited.P37_visited >= 1 or Routings.P75 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Twaren.tapn;Reach_P19;Satisfied;0.022 s;N/A;7;3;6;AG (!(deadlock) or Routings.P19 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Twaren.tapn;Waypoint_P2_visited;Satisfied;0.025 s;N/A;7;3;6;AG (P2_visited.P2_visited >= 1 or Routings.P19 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Twaren.tapn;LoopFree;Satisfied;0.023 s;N/A;7;3;6;AG P0_visited.P0_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Twaren.tapn;All3;Satisfied;0.025 s;N/A;7;3;6;AG ((!(deadlock) or Routings.P19 >= 1) and (P2_visited.P2_visited >= 1 or Routings.P19 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Ulaknet.tapn;Reach_P76;Satisfied;0.03 s;N/A;6;3;5;AG (!(deadlock) or Routings.P76 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Ulaknet.tapn;Waypoint_P74_visited;Satisfied;0.022 s;N/A;6;3;5;AG (P74_visited.P74_visited >= 1 or Routings.P76 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Ulaknet.tapn;LoopFree;Satisfied;0.021 s;N/A;6;3;5;AG P11_visited.P11_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Ulaknet.tapn;All3;Satisfied;0.025 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P76 >= 1) and (P74_visited.P74_visited >= 1 or Routings.P76 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Uninet.tapn;Reach_P11;Satisfied;0.025 s;N/A;6;3;5;AG (!(deadlock) or Routings.P11 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Uninet.tapn;Waypoint_P2_visited;Satisfied;0.024 s;N/A;6;3;5;AG (P2_visited.P2_visited >= 1 or Routings.P11 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Uninet.tapn;LoopFree;Satisfied;0.022 s;N/A;6;3;5;AG P1_visited.P1_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Uninet.tapn;All3;Satisfied;0.027 s;N/A;6;3;5;AG ((!(deadlock) or Routings.P11 >= 1) and (P2_visited.P2_visited >= 1 or Routings.P11 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Uninett2010.tapn;Reach_P73;Satisfied;0.032 s;N/A;9;3;8;AG (!(deadlock) or Routings.P73 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Uninett2010.tapn;Waypoint_P68_visited;Satisfied;0.033 s;N/A;9;3;8;AG (P68_visited.P68_visited >= 1 or Routings.P73 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Uninett2010.tapn;LoopFree;Satisfied;0.033 s;N/A;9;3;8;AG P16_visited.P16_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Uninett2010.tapn;All3;Satisfied;0.037 s;N/A;9;3;8;AG ((!(deadlock) or Routings.P73 >= 1) and (P68_visited.P68_visited >= 1 or Routings.P73 = 0));5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Uninett2011.tapn;Reach_P64;Satisfied;0.033 s;N/A;6;3;5;AG (!(deadlock) or Routings.P64 >= 1);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Uninett2011.tapn;Waypoint_P1_visited;Satisfied;0.026 s;N/A;6;3;5;AG (P1_visited.P1_visited >= 1 or Routings.P64 = 0);5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
Uninett2011.tapn;LoopFree;Satisfied;0.024 s;N/A;6;3;5;AG P0_visited.P0_visited < 2;5;E: TAPAAL Discrete Engine Engine w. PTries;Yes;Depth First Search;None;2
